 time            v(A0)           v(A1)           v(A2)           v(A3)           v(B0)           v(B1)           v(B2)           v(B3)           v(Cin)          v(S0)           v(S1)           v(S2)           v(S3)           v(C4)          
 2.09268955e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79970637e+00 -6.17342854e-05  1.78970089e+00  1.80000079e+00  1.79999872e+00 
 2.09916430e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79952387e+00  9.37533481e-05  1.79935992e+00  1.79999926e+00  1.80000036e+00 
 2.10647082e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79978700e+00 -1.01898904e-04  1.79926017e+00  1.80000041e+00  1.80000017e+00 
 2.11812074e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79962675e+00  1.11135389e-04  1.79917089e+00  1.79999962e+00  1.79999948e+00 
 2.14142059e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79990013e+00 -1.09635114e-04  1.79992105e+00  1.80000029e+00  1.80000053e+00 
 2.18716516e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79976341e+00  1.11788881e-04  1.79955103e+00  1.79999967e+00  1.79999934e+00 
 2.27118503e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80001780e+00 -1.11514578e-04  1.80016775e+00  1.80000027e+00  1.80000060e+00 
 2.43922476e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79985354e+00  1.11870041e-04  1.79968385e+00  1.79999968e+00  1.79999932e+00 
 2.77530423e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80007592e+00 -1.11857827e-04  1.80024133e+00  1.80000027e+00  1.80000062e+00 
 3.01000000e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79988188e+00  1.12010933e-04  1.79971487e+00  1.79999968e+00  1.79999931e+00 
 3.01100000e-08  1.62000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79996648e+00  2.43524940e-05  1.80000255e+00  1.79999978e+00  1.79999967e+00 
 3.01300000e-08  1.26000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79998323e+00  3.94578513e-07  1.79999360e+00  1.80000021e+00  1.80000116e+00 
 3.01700000e-08  5.40000000e-01  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80001047e+00  8.46364181e-06  1.79996587e+00  1.80000001e+00  1.79999949e+00 
 3.02000000e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000295e+00 -1.60835450e-05  1.79999466e+00  1.79999926e+00  1.79999770e+00 
 3.02062826e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000047e+00 -3.21286259e-05  1.79997506e+00  1.79999799e+00  1.79999251e+00 
 3.02188479e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79996446e+00 -6.52310748e-05  1.79995815e+00  1.79999657e+00  1.79998912e+00 
 3.02439784e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79969204e+00  5.63453548e-06  1.79998155e+00  1.80000218e+00  1.80001451e+00 
 3.02789597e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79979278e+00  9.85794832e-05  1.79999713e+00  1.80000352e+00  1.80000647e+00 
 3.03121162e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80255828e+00  2.09306293e-04  1.79997548e+00  1.79999837e+00  1.79998794e+00 
 3.03473440e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80309482e+00  1.48091037e-04  1.79998634e+00  1.79999901e+00  1.80000147e+00 
 3.03900558e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79320506e+00 -5.91587102e-03  1.79996500e+00  1.79999961e+00  1.79999916e+00 
 3.04336871e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.76248538e+00  1.14777474e-03  1.80008809e+00  1.80000011e+00  1.80000159e+00 
 3.04741395e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.74595871e+00  9.21447198e-03  1.79995367e+00  1.80000021e+00  1.79999969e+00 
 3.05175135e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.81113901e+00 -3.12236600e-02  1.79752324e+00  1.79999937e+00  1.79999858e+00 
 3.05630861e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.94062091e+00  1.74135125e-01  1.81315121e+00  1.80000071e+00  1.80000203e+00 
 3.06040511e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.35454147e+00  8.00218431e-01  1.85492499e+00  1.80000034e+00  1.80000060e+00 
 3.06467839e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  3.19760553e-01  1.42925829e+00  1.43297706e+00  1.79999834e+00  1.79999527e+00 
 3.06746154e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  5.34253403e-02  1.60702385e+00  7.21651478e-01  1.80000178e+00  1.80000717e+00 
 3.07016304e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.30962493e-02  1.71791539e+00  2.15819875e-01  1.79999889e+00  1.79999450e+00 
 3.07312059e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  2.90542953e-03  1.87572972e+00  1.94761161e-01  1.80000145e+00  1.80000429e+00 
 3.07663905e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.65130235e-04  1.80900196e+00  6.94683620e-01  1.79999901e+00  1.79999591e+00 
 3.08026312e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  3.53203773e-04  1.04062160e+00  1.31282646e+00  1.79999948e+00  1.80000283e+00 
 3.08361428e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00 -1.96629382e-04  2.72548831e-01  1.63506457e+00  1.80000027e+00  1.79999881e+00 
 3.08705162e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  2.53881912e-04  2.12217947e-02  1.76728368e+00  1.80000054e+00  1.80000098e+00 
 3.09021339e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00 -1.71452496e-04  6.26528148e-03  1.79229268e+00  1.79999973e+00  1.79999844e+00 
 3.09478862e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.92811813e-04  7.94087516e-04  1.79918053e+00  1.80000008e+00  1.80000148e+00 
 3.09933947e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00 -1.48435884e-04 -9.65382914e-04  1.79928789e+00  1.79999979e+00  1.79999866e+00 
 3.10844118e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.59612803e-04  1.12511002e-03  1.79962500e+00  1.80000012e+00  1.80000118e+00 
 3.12664460e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00 -1.46725114e-04 -1.13823616e-03  1.79957766e+00  1.79999983e+00  1.79999882e+00 
 3.15773704e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.48595524e-04  1.15756379e-03  1.79988144e+00  1.80000011e+00  1.80000109e+00 
 3.21992193e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00 -1.46210977e-04 -1.16067338e-03  1.79978339e+00  1.79999984e+00  1.79999887e+00 
 3.33893286e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.46155685e-04  1.16651101e-03  1.80002590e+00  1.80000011e+00  1.80000107e+00 
 3.56232337e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00 -1.45672824e-04 -1.16502936e-03  1.79987113e+00  1.79999984e+00  1.79999888e+00 
 4.00000000e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.45655368e-04  1.16833830e-03  1.80007424e+00  1.80000010e+00  1.80000107e+00 
 4.00100000e-08  1.80000000e-01  1.80000000e-01  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  6.42778939e-05  2.93085097e-04  1.79999839e+00  1.80000018e+00  1.80000077e+00 
 4.00300000e-08  5.40000000e-01  5.40000000e-01  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00 -2.71576549e-06 -4.88369561e-05  1.79997084e+00  1.79999964e+00  1.79999844e+00 
 4.00635436e-08  1.14378400e+00  1.14378400e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00 -7.64882435e-05  5.18164510e-05  1.79997693e+00  1.79999962e+00  1.79999960e+00 
 4.00970558e-08  1.74700350e+00  1.74700350e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00 -8.21500227e-05 -6.88413793e-05  1.79999825e+00  1.80000223e+00  1.80000750e+00 
 4.01000000e-08  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00 -2.62955470e-05  4.82180174e-05  1.80001795e+00  1.80000454e+00  1.80001706e+00 
 4.01034866e-08  1.80000000e+00  1.80000000e+00  1.73724090e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  6.51391512e-05  6.91690187e-05  1.80002094e+00  1.80000311e+00  1.80001644e+00 
 4.01104599e-08  1.80000000e+00  1.80000000e+00  1.61172270e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  2.64223481e-04  1.19979108e-04  1.80004071e+00  1.80000448e+00  1.80001531e+00 
 4.01220228e-08  1.80000000e+00  1.80000000e+00  1.40358887e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  4.98844987e-04  1.60201316e-04  1.80005870e+00  1.80000372e+00  1.79999169e+00 
 4.01451488e-08  1.80000000e+00  1.80000000e+00  9.87321210e-01  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  3.82874190e-04  8.35672575e-05  1.80000129e+00  1.79999433e+00  1.79997664e+00 
 4.01711270e-08  1.80000000e+00  1.80000000e+00  5.19714803e-01  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00 -8.35478499e-04 -2.39712843e-04  1.79992110e+00  1.79999829e+00  1.80000424e+00 
 4.02000000e-08  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00 -2.76948020e-03 -7.50987164e-04  1.79988204e+00  1.79999176e+00  1.79999737e+00 
 4.02038126e-08  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00 -2.82222048e-03 -7.43432858e-04  1.79990016e+00  1.79998134e+00  1.79998415e+00 
 4.02114378e-08  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00 -2.77372286e-03 -6.92478009e-04  1.79991056e+00  1.79994829e+00  1.79994317e+00 
 4.02266882e-08  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00 -2.00844466e-03 -4.83539196e-04  1.79991976e+00  1.79995849e+00  1.79997049e+00 
 4.02544524e-08  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  2.76118000e-04  9.55936517e-05  1.79966942e+00  1.80008456e+00  1.80009633e+00 
 4.02858981e-08  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.56004018e-03  7.44523296e-04  1.80016397e+00  1.80007767e+00  1.80001219e+00 
 4.03128752e-08  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  3.81673060e-03  8.80127357e-04  1.80186719e+00  1.79998144e+00  1.79994827e+00 
 4.03401546e-08  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  3.90630812e-03  1.78871128e-03  1.80176116e+00  1.80013637e+00  1.79998588e+00 
 4.03709435e-08  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00 -7.42305840e-03  2.47683347e-03  1.80064667e+00  1.80028160e+00  1.80000650e+00 
 4.04037703e-08  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00 -3.28144813e-02  1.29140238e-03  1.79775717e+00  1.79710795e+00  1.79998743e+00 
 4.04315111e-08  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  3.09828467e-02 -1.65054557e-02  1.79098638e+00  1.79423492e+00  1.80002395e+00 
 4.04642717e-08  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  4.38293586e-01 -6.90500363e-02  1.78169859e+00  1.80532201e+00  1.79998330e+00 
 4.04967912e-08  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.00486830e+00  1.67131198e-01  1.76758055e+00  1.86005306e+00  1.80001216e+00 
 4.05311783e-08  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.48120920e+00  8.71885718e-01  1.75851060e+00  1.69285439e+00  1.79998805e+00 
 4.05676423e-08  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.73698424e+00  1.50586655e+00  1.78653449e+00  8.71502376e-01  1.80001301e+00 
 4.05993276e-08  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.78494555e+00  1.72468897e+00  1.86572660e+00  2.11143851e-01  1.79999280e+00 
 4.06313675e-08  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79645667e+00  1.78391835e+00  1.94581788e+00  1.91487141e-02  1.80000035e+00 
 4.06668779e-08  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79866517e+00  1.79744790e+00  1.42414427e+00  3.98036224e-03  1.80000112e+00 
 4.07063550e-08  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79952851e+00  1.79969282e+00  4.00014807e-01  4.39399183e-03  1.80000128e+00 
 4.07322887e-08  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79931109e+00  1.79996097e+00  8.49071372e-02  3.46105459e-04  1.79999806e+00 
 4.07623846e-08  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79962553e+00  1.79996934e+00  1.33329160e-02 -4.24230928e-02  1.79999966e+00 
 4.07952987e-08  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79943770e+00  1.80002657e+00  2.60309145e-03 -3.82560717e-02  1.80000097e+00 
 4.08302275e-08  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79967718e+00  1.79999877e+00  5.35289657e-05  4.63732774e-01  1.80000057e+00 
 4.08658692e-08  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79952266e+00  1.80001504e+00  3.27493023e-04  1.22638766e+00  1.79999853e+00 
 4.09049332e-08  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79971631e+00  1.80000240e+00 -1.92314684e-04  1.68159934e+00  1.80000064e+00 
 4.09464495e-08  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79959197e+00  1.80000591e+00  2.15928453e-04  1.78820167e+00  1.80000032e+00 
 4.10029262e-08  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79975994e+00  1.80000371e+00 -1.69681389e-04  1.80084237e+00  1.79999909e+00 
 4.10672122e-08  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79965848e+00  1.80000068e+00  1.78806336e-04  1.79990164e+00  1.80000099e+00 
 4.11957842e-08  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79982604e+00  1.80000360e+00 -1.57894775e-04  1.80001890e+00  1.79999898e+00 
 4.14529282e-08  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79976174e+00  1.79999800e+00  1.62693461e-04  1.80000573e+00  1.80000095e+00 
 4.19672162e-08  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79994027e+00  1.80000287e+00 -1.58272615e-04  1.79998432e+00  1.79999902e+00 
 4.29957921e-08  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79987021e+00  1.79999727e+00  1.58444598e-04  1.80002008e+00  1.80000093e+00 
 4.50529440e-08  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80002038e+00  1.80000279e+00 -1.57591103e-04  1.79997773e+00  1.79999903e+00 
 4.91672478e-08  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79992147e+00  1.79999716e+00  1.57765842e-04  1.80002324e+00  1.80000093e+00 
 5.01000000e-08  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80004043e+00  1.80000287e+00 -1.56631766e-04  1.79997233e+00  1.79999904e+00 
