 time            v(CLK)          v(A0i)          v(A1i)          v(A2i)          v(A3i)          v(A4i)          v(B0i)          v(B1i)          v(B2i)          v(B3i)          v(B4i)          v(Cini)         v(S0o)          v(S1o)          v(S2o)          v(S3o)          v(S4o)          v(Couto)       
 1.91348132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00 -2.09444578e-05 -8.97756870e-05 -3.34308271e-05 -1.91918001e-04  1.80008526e+00  1.80011598e+00 
 1.91448132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76306583e-05  1.23447783e-04  1.63149228e-05  1.55448795e-04  1.79993066e+00  1.79989058e+00 
 1.91548132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00 -1.29221383e-05 -3.51489004e-05  4.09770879e-06 -1.21301914e-04  1.80005909e+00  1.80010328e+00 
 1.91648132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.15419817e-05  7.05443574e-05 -9.20613161e-06  9.80049124e-05  1.79994805e+00  1.79990296e+00 
 1.91748132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00 -8.27846424e-06 -4.30030399e-06  2.10287624e-05 -7.47402057e-05  1.80004691e+00  1.80009128e+00 
 1.91848132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  7.92257464e-06  3.93394338e-05 -2.01245767e-05  6.01911739e-05  1.79995696e+00  1.79991449e+00 
 1.91948132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00 -5.47125172e-06  1.27436589e-05  2.76448053e-05 -4.42636727e-05  1.80003994e+00  1.80008024e+00 
 1.92048132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  5.69274395e-06  2.08396613e-05 -2.38878461e-05  3.54429923e-05  1.79996268e+00  1.79992498e+00 
 1.92148132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00 -3.71159991e-06  2.17448944e-05  2.92819064e-05 -2.42502767e-05  1.80003497e+00  1.80007027e+00 
 1.92248132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  4.26786811e-06  9.90082842e-06 -2.42042611e-05  1.93261860e-05  1.79996714e+00  1.79993440e+00 
 1.92348132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00 -2.56734299e-06  2.60380718e-05  2.85469457e-05 -1.12750337e-05  1.80003086e+00  1.80006138e+00 
 1.92448132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  3.32252342e-06  3.54492608e-06 -2.29169113e-05  8.93454707e-06  1.79997098e+00  1.79994276e+00 
 1.92548132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00 -1.79440372e-06  2.75550863e-05  2.67538792e-05 -2.97852532e-06  1.80002723e+00  1.80005351e+00 
 1.92648132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  2.66990804e-06  9.40593745e-09 -2.09564502e-05  2.35342097e-06  1.79997442e+00  1.79995013e+00 
 1.92748132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00 -1.25051420e-06  2.74539775e-05  2.45651945e-05  2.20336972e-06  1.80002396e+00  1.80004659e+00 
 1.92848132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  2.20010495e-06 -1.79433360e-06 -1.87887872e-05 -1.69247806e-06  1.79997752e+00  1.79995660e+00 
 1.92948132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00 -8.51282871e-07  2.64457616e-05  2.23059895e-05  5.31564377e-06  1.80002102e+00  1.80004053e+00 
 1.93048132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.84724900e-06 -2.54223070e-06 -1.66392539e-05 -4.05686251e-06  1.79998030e+00  1.79996225e+00 
 1.93148132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00 -5.45697086e-07  2.49588845e-05  2.01307136e-05  7.06086137e-06  1.80001839e+00  1.80003525e+00 
 1.93248132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.57117510e-06 -2.65259563e-06 -1.46123315e-05 -5.31062511e-06  1.79998277e+00  1.79996717e+00 
 1.93348132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00 -3.02413569e-07  2.32504480e-05  1.81081199e-05  7.91063957e-06  1.80001606e+00  1.80003066e+00 
 1.93448132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.34669611e-06 -2.38782841e-06 -1.27516814e-05 -5.85861517e-06  1.79998496e+00  1.79997145e+00 
 1.93548132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00 -1.00706742e-07  2.14753477e-05  1.62654206e-05  8.19651896e-06  1.80001401e+00  1.80002667e+00 
 1.93648132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.15631479e-06 -1.91451580e-06 -1.10709517e-05 -5.95732331e-06  1.79998688e+00  1.79997515e+00 
 1.93748132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  7.35031629e-08  1.97259727e-05  1.46027240e-05  8.12610051e-06  1.80001221e+00  1.80002322e+00 
 1.93848132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  9.89117048e-07 -1.33860814e-06 -9.56484174e-06 -5.77614806e-06  1.79998856e+00  1.79997836e+00 
 1.93948132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  2.28034812e-07  1.80555839e-05  1.31101528e-05  7.83859293e-06  1.80001063e+00  1.80002023e+00 
 1.94048132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  8.39585286e-07 -7.26869593e-07 -8.22026888e-06 -5.42949623e-06  1.79999003e+00  1.79998114e+00 
 1.94148132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  3.66828071e-07  1.64879874e-05  1.17733103e-05  7.42814167e-06  1.80000926e+00  1.80001765e+00 
 1.94248132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  7.04627850e-07 -1.13739480e-07 -7.02324137e-06 -4.99442056e-06  1.79999131e+00  1.79998353e+00 
 1.94348132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  4.92388614e-07  1.50364078e-05  1.05850491e-05  6.95750685e-06  1.80000806e+00  1.80001542e+00 
 1.94448132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  5.82076642e-07  4.72918670e-07 -5.96997296e-06 -4.52149692e-06  1.79999243e+00  1.79998560e+00 
 1.94548132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  6.06577410e-07  1.37078577e-05  9.53749119e-06  6.46717768e-06  1.80000702e+00  1.80001350e+00 
 1.94648132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  4.70268118e-07  9.92578457e-07 -5.04478622e-06 -4.04250865e-06  1.79999340e+00  1.79998738e+00 
 1.94748132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  7.10848271e-07  1.25348877e-05  8.61149774e-06  5.97804654e-06  1.80000612e+00  1.80001185e+00 
 1.94848132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  3.67886663e-07  1.44577834e-06 -4.23435251e-06 -3.57169221e-06  1.79999424e+00  1.79998891e+00 
 1.94948132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  8.06361934e-07  1.14851890e-05  7.79639242e-06  5.50730045e-06  1.80000533e+00  1.80001043e+00 
 1.95048132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  2.73872175e-07  1.84493781e-06 -3.54195913e-06 -3.12780558e-06  1.79999497e+00  1.79999023e+00 
 1.95148132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  8.94062790e-07  1.05416036e-05  7.10155578e-06  5.06914159e-06  1.80000465e+00  1.80000920e+00 
 1.95248132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.87353532e-07  2.19484380e-06 -2.94556800e-06 -2.72046930e-06  1.79999561e+00  1.79999137e+00 
 1.95348132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  9.74734386e-07  9.69353612e-06  6.47716710e-06  4.67018100e-06  1.80000405e+00  1.80000815e+00 
 1.95448132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.07601027e-07  2.49921279e-06 -2.40276151e-06 -2.35795607e-06  1.79999616e+00  1.79999234e+00 
 1.95548132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.04903972e-06  8.92149074e-06  5.91510799e-06  4.31496024e-06  1.80000354e+00  1.80000725e+00 
 1.95648132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  3.39915925e-08  2.77523922e-06 -1.92170723e-06 -2.02852517e-06  1.79999663e+00  1.79999318e+00 
 1.95748132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.11754996e-06  8.21658501e-06  5.41439883e-06  3.98616269e-06  1.80000310e+00  1.80000647e+00 
 1.95848132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00 -3.40155701e-08  3.02234849e-06 -1.49812608e-06 -1.72160894e-06  1.79999705e+00  1.79999389e+00 
 1.95948132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.18076448e-06  7.57843569e-06  4.96934776e-06  3.68431968e-06  1.80000272e+00  1.80000581e+00 
 1.96048132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00 -9.68960140e-08  3.23628750e-06 -1.12576672e-06 -1.44288703e-06  1.79999740e+00  1.79999450e+00 
 1.96148132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.23912514e-06  7.00156945e-06  4.57339292e-06  3.41074529e-06  1.80000239e+00  1.80000524e+00 
 1.96248132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00 -1.55072366e-07  3.42003491e-06 -7.98144878e-07 -1.19184779e-06  1.79999771e+00  1.79999503e+00 
 1.96348132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.29302646e-06  6.47964638e-06  4.22051025e-06  3.16405895e-06  1.80000210e+00  1.80000476e+00 
 1.96448132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00 -2.08923647e-07  3.57676996e-06 -5.10054748e-07 -9.66654774e-07  1.79999798e+00  1.79999548e+00 
 1.96548132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.34282377e-06  6.00703374e-06  3.90606037e-06  2.94218844e-06  1.80000185e+00  1.80000434e+00 
 1.96648132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00 -2.58791815e-07  3.70929301e-06 -2.57122012e-07 -7.65113593e-07  1.79999821e+00  1.79999586e+00 
 1.96748132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.38883883e-06  5.57873705e-06  3.62566771e-06  2.74289982e-06  1.80000164e+00  1.80000399e+00 
 1.96848132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00 -3.04987491e-07  3.82019132e-06 -3.50683098e-08 -5.84990785e-07  1.79999841e+00  1.79999618e+00 
 1.96948132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.43136451e-06  5.19023519e-06  3.37525885e-06  2.56399895e-06  1.80000145e+00  1.80000369e+00 
 1.97048132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00 -3.47793701e-07  3.91181062e-06  1.59749840e-07 -4.24144829e-07  1.79999858e+00  1.79999646e+00 
 1.97148132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.47066830e-06  4.83767623e-06  3.15156711e-06  2.40341725e-06  1.80000129e+00  1.80000343e+00 
 1.97248132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00 -3.87469292e-07  3.98600702e-06  3.30225554e-07 -2.80582194e-07  1.79999873e+00  1.79999670e+00 
 1.97348132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.50699529e-06  4.51763020e-06  2.95188523e-06  2.25924706e-06  1.80000115e+00  1.80000322e+00 
 1.97448132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00 -4.24251555e-07  4.04476467e-06  4.78973402e-07 -1.52477989e-07  1.79999886e+00  1.79999690e+00 
 1.97548132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.54057035e-06  4.22665995e-06  2.77356060e-06  2.12975195e-06  1.80000103e+00  1.80000303e+00 
 1.97648132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00 -4.58358447e-07  4.09011595e-06  6.08582071e-07 -3.81790729e-08  1.79999897e+00  1.79999706e+00 
 1.97748132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.57160040e-06  3.96157699e-06  2.61406418e-06  2.01336494e-06  1.80000093e+00  1.80000288e+00 
 1.97848132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00 -4.90229254e-07  4.12391325e-06  7.21425236e-07  6.38015499e-08  1.79999906e+00  1.79999721e+00 
 1.97948132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.60061715e-06  3.71954848e-06  2.47113552e-06  1.90867988e-06  1.80000084e+00  1.80000275e+00 
 1.98048132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00 -5.21024697e-07  4.14777411e-06  8.19589190e-07  1.54795206e-07  1.79999915e+00  1.79999733e+00 
 1.98148132e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.62904458e-06  3.49808958e-06  2.34280215e-06  1.81443991e-06  1.80000076e+00  1.80000264e+00 
